doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
05sb0450,SB 0450 of 2005,NA,NA,2005-2006,SB,Liquor,retail sales,"Liquor; retail sales; liquor sales on Sundays and Christmas; allow under certain circumstances. Amends secs. 1111 & 1113 of 1998 PA 58 (MCL 436.2111 & 436.2113); adds sec. 1116 & repeals sec. 1114 of 1998 PA 58 (MCL 436.2114).Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT, SMALL BUSINESS AND REGULATORY REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0450,FALSE
05sb0451,SB 0451 of 2005,NA,NA,2005-2006,SB,Civil rights,public records,Civil rights; public records; Michigan high school athletic association; require to comply with freedom of information act. Amends sec. 2 of 1976 PA 442 (MCL 15.232).Last Action: REFERRED TO COMMITTEE ON EDUCATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0451,FALSE
05sb0452,SB 0452 of 2005,NA,NA,2005-2006,SB,Civil rights,open meetings,Civil rights; open meetings; Michigan high school athletic association; require to comply with open meetings act. Amends sec. 2 of 1976 PA 267 (MCL 15.262).Last Action: REFERRED TO COMMITTEE ON EDUCATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0452,FALSE
05sb0453,SB 0453 of 2005,06pa0372,PA 0372 of 2006,2005-2006,SB,Income tax,credit,"Income tax; credit; Michigan earned income tax credit; provide for. Amends 1967 PA 281 (MCL 206.1 - 206.532) by adding sec. 272.  TIE BAR WITH: HB 6213'06, SB 1364'06Last Action: ASSIGNED PA 0372'06 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0453,FALSE
05sb0454,SB 0454 of 2005,06pa0573,PA 0573 of 2006,2005-2006,SB,Crimes,embezzlement,Crimes; embezzlement; embezzlement from a nonprofit corporation or charitable organization; provide for increased penalties. Amends sec. 174 of 1931 PA 328 (MCL 750.174).Last Action: ASSIGNED PA 0573'06,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0454,FALSE
05sb0455,SB 0455 of 2005,06pa0574,PA 0574 of 2006,2005-2006,SB,Criminal procedure,sentencing guidelines,"Criminal procedure; sentencing guidelines; sentencing guidelines for crime of embezzling from a nonprofit corporation or charitable organization; enact. Amends sec. 16i, ch. XVII of 1927 PA 175 (MCL 777.16i).  TIE BAR WITH: SB 0454'05Last Action: ASSIGNED PA 0574'06",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0455,FALSE
05sb0456,SB 0456 of 2005,05pa0288,PA 0288 of 2005,2005-2006,SB,Liquor,retail sales,Liquor; retail sales; price reductions on liquor by SDD licensees; allow under certain circumstances. Amends sec. 229 of 1998 PA 58 (MCL 436.1229).Last Action: ASSIGNED PA 0288'05 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0456,FALSE
05sb0457,SB 0457 of 2005,05pa0274,PA 0274 of 2005,2005-2006,SB,Property,conveyances,Property; conveyances; transfer of certain state owned property in Ionia county and Wayne county; provide for. Creates land transfer act.Last Action: ASSIGNED PA 0274'05 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0457,FALSE
05sb0458,SB 0458 of 2005,NA,NA,2005-2006,SB,Civil rights,public records,Civil rights; public records; body supervising public employee retirement system; make subject to freedom of information act. Amends sec. 2 of 1976 PA 442 (MCL 15.232) & repeals sec. 20l of 1965 PA 314 (MCL 38.1140l).Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0458,FALSE
05sb0459,SB 0459 of 2005,06pa0497,PA 0497 of 2006,2005-2006,SB,Liens,construction,"Liens; construction; various provisions regarding construction liens on residential property, including fees for membership in the homeowner construction lien recovery fund; revise. Amends title & secs. 104, 106, 107, 114 & 201 of 1980 PA 497 (MCL 570.1104 et seq.) & adds sec. 114a.  TIE BAR WITH: SB 0405'05Last Action: ASSIGNED PA 0497'06 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0459,FALSE
05sb0460,SB 0460 of 2005,NA,NA,2005-2006,SB,Cities,boards and commissions,"Cities; boards and commissions; posting of city notices, ordinances, and proceedings; allow to post on website, in newspaper, or in the office of the township clerk. Amends sec. 5b of 1909 PA 279 (MCL 117.5b).Last Action: REFERRED TO COMMITTEE ON LOCAL, URBAN AND STATE AFFAIRS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0460,FALSE
05sb0461,SB 0461 of 2005,NA,NA,2005-2006,SB,Local government,other,Local government; other; appointment procedure for emergency financial manager of a municipality; revise. Amends sec. 18 of 1990 PA 72 (MCL 141.1218).Last Action: referred to second reading,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0461,FALSE
05sb0462,SB 0462 of 2005,06pa0087,PA 0087 of 2006,2005-2006,SB,Elections,candidates,Elections; candidates; filing deadline for write-in candidates; revise to the second Friday before the election. Amends sec. 737a of 1954 PA 116 (MCL 168.737a).Last Action: ASSIGNED PA 0087'06,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0462,FALSE
05sb0463,SB 0463 of 2005,05pa0107,PA 0107 of 2005,2005-2006,SB,Crimes,other,"Crimes; other; disseminating sexually explicit matter to minor; include video games. Amends sec. 3 of 1978 PA 33 (MCL 722.673).  TIE BAR WITH: HB 4702'05, HB 4703'05, SB 0416'05Last Action: ASSIGNED PA 0107'05 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0463,FALSE
05sb0464,SB 0464 of 2005,NA,NA,2005-2006,SB,Crimes,other,Crimes; other; prohibition against sale or rental of certain video games to individual under 17 years of age; provide for immunity from prosecution if rating system is followed. Amends 1978 PA 33 (MCL 722.671 - 722.684) by adding sec. 12a.Last Action: referred to Committee on Judiciary,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0464,FALSE
05sb0465,SB 0465 of 2005,06pa0481,PA 0481 of 2006,2005-2006,SB,Health,medical records,"Health; medical records; provision for the protection, retention, and maintenance of medical records by health professionals and health facilities; implement. Amends secs. 16177 & 20175 of 1978 PA 368 (MCL 333.16177 & 333.20175) & adds secs. 16213 & 20175a.Last Action: ASSIGNED PA 0481'06 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0465,FALSE
05sb0466,SB 0466 of 2005,06pa0575,PA 0575 of 2006,2005-2006,SB,Human services,other,"Human services; other; requirement to protect, maintain, retain, and dispose of patient medical records and other individually identifying information; establish. Amends sec. 111b of 1939 PA 280 (MCL 400.111b).Last Action: ASSIGNED PA 0575'06 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0466,FALSE
05sb0467,SB 0467 of 2005,NA,NA,2005-2006,SB,Health,genetics,"Health; genetics; written authorization for disclosure of genetic information; require. Amends secs. 16221, 17020 & 17520 of 1978 PA 368 (MCL 333.16221 et seq.) & adds secs. 17020a, 17520a & 20170a.Last Action: referred to Committee on Health Policy",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0467,FALSE
05sb0468,SB 0468 of 2005,06pa0482,PA 0482 of 2006,2005-2006,SB,Civil rights,public records,Civil rights; public records; protected health information; exempt from disclosure under freedom of information act. Amends sec. 13 of 1976 PA 442 (MCL 15.243).Last Action: ASSIGNED PA 0482'06 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0468,FALSE
05sb0469,SB 0469 of 2005,NA,NA,2005-2006,SB,Income tax,credit,Income tax; credit; Michigan earned income tax credit; provide for. Amends 1967 PA 281 (MCL 206.1 - 206.532) by adding sec. 272.Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0469,FALSE
05sb0470,SB 0470 of 2005,05pa0151,PA 0151 of 2005,2005-2006,SB,Courts,funding,"Courts; funding; sunset on certain court fee increases; extend, and direct certain portion of court fees to drug treatment courts. Amends secs. 321, 5756, 8371 & 8420 of 1961 PA 236 (MCL 600.321 et seq.).Last Action: ASSIGNED PA 0151'05 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0470,FALSE
05sb0471,SB 0471 of 2005,06pa0225,PA 0225 of 2006,2005-2006,SB,Courts,other,Courts; other; state court information management commission; eliminate. Repeals sec. 1487 of 1961 PA 236 (MCL 600.1487[1]).Last Action: ASSIGNED PA 0225'06 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0471,FALSE
05sb0472,SB 0472 of 2005,06pa0226,PA 0226 of 2006,2005-2006,SB,Energy,other,Energy; other; Michigan superconducting super collider commission; eliminate. Amends sec. 11 of 1987 PA 26 (MCL 3.821).Last Action: ASSIGNED PA 0226'06 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0472,FALSE
05sb0473,SB 0473 of 2005,06pa0227,PA 0227 of 2006,2005-2006,SB,Records,public,Records; public; enhanced access to public records joint review committee; repeal. Repeals sec. 5 of 1996 PA 462 (MCL 15.445).Last Action: ASSIGNED PA 0227'06 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0473,FALSE
05sb0474,SB 0474 of 2005,06pa0228,PA 0228 of 2006,2005-2006,SB,State,funds,State; funds; treasury advisory board; repeal. Repeals sec. 2 of 1855 PA 105 (MCL 21.142).Last Action: ASSIGNED PA 0228'06 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0474,FALSE
05sb0475,SB 0475 of 2005,06pa0229,PA 0229 of 2006,2005-2006,SB,Higher education,research,Higher education; research; state research fund feasibility review panel; eliminate. Amends sec. 2 of 1982 PA 175 (MCL 125.1952).Last Action: ASSIGNED PA 0229'06 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0475,FALSE
05sb0476,SB 0476 of 2005,06pa0230,PA 0230 of 2006,2005-2006,SB,State,funds,"State; funds; Michigan strategic fund, research center fund advisory committee; eliminate. Amends sec. 77 of 1984 PA 270 (MCL 125.2077).Last Action: ASSIGNED PA 0230'06 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0476,FALSE
05sb0477,SB 0477 of 2005,06pa0089,PA 0089 of 2006,2005-2006,SB,Campaign finance,statements and reports,Campaign finance; statements and reports; electronic filing advisory board; eliminate. Amends sec. 18 of 1976 PA 388 (MCL 169.218).Last Action: ASSIGNED PA 0089'06 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0477,FALSE
05sb0478,SB 0478 of 2005,06pa0231,PA 0231 of 2006,2005-2006,SB,NA,NA,State agencies (existing); boards and commissions; highway safety task force; eliminate. Amends sec. 629d of 1949 PA 300 (MCL 257.629d) & repeals sec. 629d of 1949 PA 300 (MCL 257.629d).Last Action: ASSIGNED PA 0231'06 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0478,FALSE
05sb0479,SB 0479 of 2005,NA,NA,2005-2006,SB,Public utilities,public service commission,"Public utilities; public service commission; utility consumer representation fund review committee; eliminate. Amends sec. 6m of 1939 PA 3 (MCL 460.6m).Last Action: REFERRED TO COMMITTEE ON LOCAL, URBAN AND STATE AFFAIRS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2005-SB-0479,FALSE
