doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
20scr0029,SCR 0029 of 2020,NA,NA,2019-2020,SCR,NA,NA,A concurrent resolution to request that the Auditor General conduct a financial and performance audit of the Unemployment Insurance Agency within the next 6 months and provide recommendations to address any organizational deficiencies.Last Action: referred to Committee on Oversight,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-SCR-0029,FALSE
20hcr0029,HCR 0029 of 2020,NA,NA,2019-2020,HCR,NA,NA,"A concurrent resolution opposing the enactment and enforcement of a state law, under a federal mandate, that requires the suspension or revocation or the delay of issuance or reinstatement, of a driver's license to an individual convicted of a drug offense.Last Action: adopted by Senate - referred to the Clerk for record",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-HCR-0029,FALSE
20hcr0030,HCR 0030 of 2020,NA,NA,2019-2020,HCR,NA,NA,A concurrent resolution relative to secondary road patrol funds for counties providing road patrol services to cities and villages.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-HCR-0030,FALSE
20scr0030,SCR 0030 of 2020,NA,NA,2019-2020,SCR,NA,NA,A concurrent resolution to urge the United States Department of Education to grant waivers for Michigan state assessment requirements under the Every Student Succeeds Act.Last Action: REFERRED TO COMMITTEE ON EDUCATION AND CAREER READINESS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-SCR-0030,FALSE
20scr0031,SCR 0031 of 2020,NA,NA,2019-2020,SCR,NA,NA,A concurrent resolution to support the duly enacted election laws that ensure the integrity and efficient administration of our elections.Last Action: referred to Committee on Elections and Ethics,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-SCR-0031,FALSE
20hcr0031,HCR 0031 of 2020,NA,NA,2019-2020,HCR,NA,NA,A concurrent resolution to grant the Joint Select Committee on the COVID-19 Pandemic the power to subpoena witnesses and administer oaths.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-HCR-0031,FALSE
20hcr0032,HCR 0032 of 2020,NA,NA,2019-2020,HCR,NA,NA,A concurrent resolution to remind state employees of whistleblower protections and encourage them to come forward if they have knowledge of any irregularities or illegal or suspect behavior.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-HCR-0032,FALSE
20scr0032,SCR 0032 of 2020,NA,NA,2019-2020,SCR,NA,NA,A concurrent resolution to memorialize the Congress of the United States to enact legislation to allow employees to disenroll from dependent care flexible spending accounts and withdraw unused funds.Last Action: PLACED ON ORDER OF RESOLUTIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-SCR-0032,FALSE
20scr0033,SCR 0033 of 2020,NA,NA,2019-2020,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for Morris Hood III, former member of the House of Representatives and the Senate.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-SCR-0033,FALSE
20hcr0033,HCR 0033 of 2020,NA,NA,2019-2020,HCR,NA,NA,A concurrent resolution of tribute for the Honorable Stephen J. Markman.Last Action: adopted by Senate - referred to the Clerk for record,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-HCR-0033,FALSE
20scr0034,SCR 0034 of 2020,NA,NA,2019-2020,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for Jack Faxon, former member of the House of Representatives and the Senate.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-SCR-0034,FALSE
20scr0035,SCR 0035 of 2020,NA,NA,2019-2020,SCR,NA,NA,"A concurrent resolution of tribute offered as a memorial for Raymond M. Murphy, former member of the House of Representatives and Senate.Last Action: REFERRED TO SECRETARY FOR RECORD",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-SCR-0035,FALSE
20scr0036,SCR 0036 of 2020,NA,NA,2019-2020,SCR,NA,NA,"A concurrent resolution to create a Joint Committee on Inter-Session Rules and Regulations.Last Action: House committee members named: Julie Calley, Steven Johnson, Kara Hope",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-SCR-0036,FALSE
20scr0037,SCR 0037 of 2020,NA,NA,2019-2020,SCR,NA,NA,"A concurrent resolution to call for a continued commitment to investigating allegations of fraud and irregularities in our elections, to considering and implementing reforms to improve our elections and audit processes, and to restoring citizens’ faith in the accuracy and integrity of elections in Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-SCR-0037,FALSE
20scr0038,SCR 0038 of 2020,NA,NA,2019-2020,SCR,NA,NA,A concurrent resolution prescribing the legislative schedule.Last Action: REFERRED TO SECRETARY FOR RECORD,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2020-SCR-0038,FALSE
