doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
10sb1345,SB 1345 of 2010,10pa0228,PA 0228 of 2010,2009-2010,SB,Environmental protection,cleanups,"Environmental protection; cleanups; part 201 modification; provide for. Amends secs. 20114a, 20120a, 20120b, 20120c & 20120d of 1994 PA 451 (MCL 324.20114a et seq.); adds secs. 20114b, 20114c, 20114d, 20120 & 20120e & repeals (See bill).  TIE BAR WITH: HB 6359'10, HB 6360'10, HB 6363'10, SB 1346'10, SB 1348'10Last Action: ASSIGNED PA 0228'10 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1345,FALSE
10sb1346,SB 1346 of 2010,10pa0229,PA 0229 of 2010,2009-2010,SB,Environmental protection,cleanups,"Environmental protection; cleanups; part 201 modifications; provide for. Amends secs. 20101, 20104 & 20104a of 1994 PA 451 (MCL 324.20101 et seq.).  TIE BAR WITH: HB 6359'10, HB 6360'10, HB 6363'10, SB 1345'10, SB 1348'10Last Action: ASSIGNED PA 0229'10 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1346,FALSE
10sb1347,SB 1347 of 2010,NA,NA,2009-2010,SB,Environmental protection,cleanups,"Environmental protection; cleanups; part 201 modifications; provide for. Amends secs. 20112a, 20113 & 20114 of 1994 PA 451 (MCL 324.20112a et seq.).  TIE BAR WITH: HB 6359'10, HB 6360'10, SB 1345'10, SB 1346'10, SB 1348'10Last Action: referred to second reading",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1347,FALSE
10sb1348,SB 1348 of 2010,10pa0230,PA 0230 of 2010,2009-2010,SB,Environmental protection,cleanups,"Environmental protection; cleanups; part 201 modifications; provide for. Amends secs. 20129, 20137 & 20139 of 1994 PA 451 (MCL 324.20129 et seq.).  TIE BAR WITH: HB 6359'10, HB 6360'10, HB 6363'10, SB 1345'10, SB 1346'10Last Action: ASSIGNED PA 0230'10 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1348,FALSE
10sb1349,SB 1349 of 2010,NA,NA,2009-2010,SB,Environmental protection,cleanups,"Environmental protection; cleanups; part 201 modifications; provide for. Amends secs. 20107a & 20108b of 1994 PA 451 (MCL 324.20107a & 324.20108b).  TIE BAR WITH: HB 6359'10, HB 6363'10, SB 1345'10, SB 1346'10, SB 1348'10Last Action: referred to second reading",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1349,FALSE
10sb1350,SB 1350 of 2010,NA,NA,2009-2010,SB,Elections,primary,"Elections; primary; voting a split or mixed ticket; allow in primary elections. Amends secs. 559, 561, 562, 568, 570, 572, 575, 576, 582 & 795 of 1954 PA 116 (MCL 168.559 et seq.) & repeals sec. 564 of 1954 PA 116 (MCL 168.564).Last Action: REFERRED TO COMMITTEE ON CAMPAIGN AND ELECTION OVERSIGHT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1350,FALSE
10sb1351,SB 1351 of 2010,NA,NA,2009-2010,SB,Trade,consumer goods and services,Trade; consumer goods and services; certain sales or use of human lice treatments containing lindane; prohibit. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding pt. 140 to art. 12.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1351,FALSE
10sb1352,SB 1352 of 2010,NA,NA,2009-2010,SB,Environmental protection,toxic substances or products,"Environmental protection; toxic substances or products; manufacture, sale, or distribution of certain products containing decabromodiphenyl ethers (deca-BDEs); prohibit. Amends sec. 14721 of 1994 PA 451 (MCL 324.14721); adds sec. 14723a & repeals sec. 14724 of 1994 PA 451 (MCL 324.14724).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1352,FALSE
10sb1353,SB 1353 of 2010,NA,NA,2009-2010,SB,Insurance,no-fault,Insurance; no-fault; rate setting criteria; limit. Amends sec. 2111 of 1956 PA 218 (MCL 500.2111) & repeals sec. 2110a of 1956 PA 218 (MCL 500.2110a).Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT AND REGULATORY REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1353,FALSE
10sb1354,SB 1354 of 2010,10pa0177,PA 0177 of 2010,2009-2010,SB,Courts,drug court,Courts; drug court; requirement for prosecutor approval of admission into a drug treatment court; clarify. Amends secs. 1062 & 1068 of 1961 PA 236 (MCL 600.1062 & 600.1068).Last Action: ASSIGNED PA 0177'10 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1354,FALSE
