doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
11hr0049,HR 0049 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to memorialize the United States Congress to increase funding for research into the causes and treatment of autism and to improve training and support for individuals with autism and those who care for individuals with autism.

Last Action: referred to Committee on Health Policy",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0049,FALSE
11hr0050,HR 0050 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to extend warmest wishes to Muslims in Michigan and worldwide, a joyous and meaningful observance of Ramadan and celebration of Eid al-FITR, a month of reflection and prayer.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0050,FALSE
11sr0050,SR 0050 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution recognizing 2011 as World Veterinary Year in Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0050,FALSE
11sr0051,SR 0051 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution observing the National Day of Prayer on May 5, 2011.Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED CO-SPONSORS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0051,FALSE
11hr0051,HR 0051 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare the week of April 11-15, 2011, as Graduate Education Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0051,FALSE
11hr0052,HR 0052 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare April 12, 2011, as Pay Equity Day in the state of Michigan.Last Action: referred to Committee on Commerce",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0052,FALSE
11sr0052,SR 0052 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution declaring May 2011 as Motorcycle Safety Awareness Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0052,FALSE
11sr0053,SR 0053 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution to recognize May 2011 as Lupus Awareness Month.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0053,FALSE
11hr0053,HR 0053 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to memorialize Congress and the United States Drug Enforcement Agency to make it illegal to possess, use, or sell the drugs MDPV and mephedrone.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0053,FALSE
11hr0054,HR 0054 of 2011,NA,NA,2011-2012,HR,NA,NA,A resolution to declare April 2011 as Parkinson's Awareness Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0054,FALSE
11sr0054,SR 0054 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution congratulating the Republic of China (Taiwan) on its centenary and expressing continued support of Michigan's cordial relations with Taiwan and for increasing Taiwan's international space as part of the global community.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0054,FALSE
11sr0055,SR 0055 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution to call for the creation of a youth administration to represent the voices of young people in Michigan in the lawmaking process.

Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0055,FALSE
11hr0055,HR 0055 of 2011,NA,NA,2011-2012,HR,NA,NA,A resolution to declare April 2011 as Safe Digging Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0055,FALSE
11hr0056,HR 0056 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare April 2011 as Multiple Birth Awareness Month in the state of Michigan.
Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0056,FALSE
11sr0056,SR 0056 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution commemorating Michigan Chaldean American Legislative Day.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0056,FALSE
11sr0057,SR 0057 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution to memorialize the President and the United States Congress to support the continued and increased importation of oil derived from Canadian oil sands and to urge the United States Secretary of State to approve the TransCanada Keystone Coast Expansion pipeline project.

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0057,FALSE
11hr0057,HR 0057 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to urge the Secretary of the United States Department of Health and Human Services to continue the Perinatology Research Branch facility in Detroit, Michigan.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0057,FALSE
11hr0058,HR 0058 of 2011,NA,NA,2011-2012,HR,NA,NA,A resolution to declare April 2011 as Student Athlete Cardiac Awareness Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0058,FALSE
11sr0058,SR 0058 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution commemorating June 11-19, 2011, as Aquatic Invasive Species Awareness Week in Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0058,FALSE
11sr0059,SR 0059 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution to memorialize Congress to modernize the Toxic Substances Control Act (TSCA).

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0059,FALSE
11hr0059,HR 0059 of 2011,NA,NA,2011-2012,HR,NA,NA,A resolution to declare April 2011 as Youth Financial Literacy Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0059,FALSE
11hr0060,HR 0060 of 2011,NA,NA,2011-2012,HR,NA,NA,A resolution to declare April 2011 as Arab-American Heritage Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0060,FALSE
11sr0060,SR 0060 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution commemorating June 22, 2011, as Dairy Foods Awareness Day in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0060,FALSE
11sr0061,SR 0061 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution to declare July 2011 as Parks and Recreation Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0061,FALSE
11hr0061,HR 0061 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare May 1, 2011, as Law Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0061,FALSE
11hr0062,HR 0062 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to memorialize the Congress of the United States to abolish the National Flood Insurance Program.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0062,FALSE
11sr0062,SR 0062 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution to denounce the federal budget proposal introduced by Congressman Paul Ryan that attacks Medicare and Medicaid and puts at risk the health and well-being of the next generation of senior citizens in Michigan and across America; and to memorialize the Congress and the President of the United States to oppose any action that would eliminate traditional Medicare or convert Medicaid to a block grant program.
Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0062,FALSE
11sr0063,SR 0063 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution to memorialize the Congress of the United States to make significant reforms to the National Flood Insurance Program.Last Action: REFERRED TO COMMITTEE ON INSURANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0063,FALSE
11hr0063,HR 0063 of 2011,NA,NA,2011-2012,HR,NA,NA,A resolution to declare April 2011 as Donate Life Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0063,FALSE
11hr0064,HR 0064 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare April 30, 2011, as Prescription Drug Take Back Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0064,FALSE
11sr0064,SR 0064 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution to declare August 2011 as Camping and Recreational Vehicle Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0064,FALSE
11sr0065,SR 0065 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution to urge Michigan's public universities to adopt policies to protect the rights of students in counseling, social work, or psychology programs who are faced with situations that conflict with their religious beliefs.

Last Action: REFERRED TO COMMITTEE ON EDUCATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0065,FALSE
11hr0065,HR 0065 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare the week of April 18-24, 2011, as Screen-Free Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0065,FALSE
11hr0066,HR 0066 of 2011,NA,NA,2011-2012,HR,NA,NA,A resolution to declare May 2011 as Asian Pacific Heritage Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0066,FALSE
11sr0066,SR 0066 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution to memorialize the President and the United States Congress to enact legislation protecting the rights of conscience of students seeking counseling degrees and licensed professional counselors.

Last Action: REFERRED TO COMMITTEE ON EDUCATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0066,FALSE
11sr0067,SR 0067 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution to urge the Secretary of the United States Department of Health and Human Services to continue the Perinatology Research Branch facility in Detroit.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0067,FALSE
11hr0067,HR 0067 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare the week of May 1 through May 7, 2011, as Teacher Appreciation Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0067,FALSE
11hr0068,HR 0068 of 2011,NA,NA,2011-2012,HR,NA,NA,A resolution to declare May 2011 as Mental Health Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0068,FALSE
11sr0068,SR 0068 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution of tribute offered to honor Monica Martinez upon the completion of her term on the Michigan Public Service Commission.Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED CO-SPONSORS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0068,FALSE
11sr0069,SR 0069 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution to memorialize Congress and the United States Department of Agriculture to expedite the rulemaking process with regard to certain elements of the Supplemental Nutrition Assistance Program.

Last Action: REFERRED TO COMMITTEE ON FAMILIES, SENIORS AND HUMAN SERVICES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0069,FALSE
11hr0069,HR 0069 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare April 28, 2011, as Community College Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0069,FALSE
11hr0070,HR 0070 of 2011,NA,NA,2011-2012,HR,NA,NA,A resolution to declare April 2011 as Esophageal Cancer Awareness Month in the state of  Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0070,FALSE
11sr0070,SR 0070 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution proclaiming July 11, 2011, as Srebrenica Remembrance Day in the state of Michigan and the week of July 11, 2011, as Bosnia and Herzegovina Tribute Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0070,FALSE
11sr0071,SR 0071 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution designating July 2011 as Michigan Craft Beer Month and commending the Michigan craft brewers.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0071,FALSE
11hr0071,HR 0071 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare May 3, 2011, as Patriot Flag Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0071,FALSE
11hr0072,HR 0072 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare the week of May 9 through May 13, 2011, as InfantSee Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0072,FALSE
11sr0072,SR 0072 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution memorializing the life of Betty Ford, former First Lady.
Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED CO-SPONSORS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0072,FALSE
11sr0073,SR 0073 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution to commemorate August 2011 as Automotive Heritage Month in the state of Michigan.
Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0073,FALSE
11hr0073,HR 0073 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare the week of May 8 through May 14, 2011, as Food Allergy Awareness Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0073,FALSE
11hr0074,HR 0074 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare May 1-8, 2011, as Holocaust Remembrance Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0074,FALSE
11sr0074,SR 0074 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution to urge school districts and communities to have automated external defibrillator devices present at all athletic and community-sponsored events.
Last Action: REFERRED TO COMMITTEE ON EDUCATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0074,FALSE
11sr0075,SR 0075 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution to observe September 2011 as National Recovery Month in the state of Michigan.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0075,FALSE
11hr0075,HR 0075 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to express opposition to the federal government withholding road funding to the states based on passage of the Safe Teen and Novice Driver Uniform Protection Act (STAND UP Act).

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0075,FALSE
11hr0076,HR 0076 of 2011,NA,NA,2011-2012,HR,NA,NA,A resolution to declare May 2011 as Lupus Awareness Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0076,FALSE
11sr0076,SR 0076 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution designating September 11-17, 2011, as Michigan Patriot Week.Last Action:  ROLL CALL # 474 YEAS 37 NAYS 0 EXCUSED 1 NOT VOTING 0",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0076,FALSE
11sr0077,SR 0077 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution to recognize October 2011 as Filipino American Heritage Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0077,FALSE
11hr0077,HR 0077 of 2011,NA,NA,2011-2012,HR,NA,NA,A resolution to declare May 2011 as Bike Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0077,FALSE
11hr0078,HR 0078 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare May 1-7, 2011, as Charter Schools Week in the state of Michigan.Last Action: referred to Committee on Education",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0078,FALSE
11sr0078,SR 0078 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution to observe September 2011 as National Recovery Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0078,FALSE
11sr0079,SR 0079 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution recognizing Ford Motor Company being honored as a recipient of the 2011 Secretary of Defense Employer Support Freedom Award.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0079,FALSE
11hr0079,HR 0079 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare May 7, 2011, as Train Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0079,FALSE
11hr0080,HR 0080 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to memorialize Congress to allow states to opt out of levying the federal excise tax on gasoline in their state if they agree to increase their own gasoline excise tax by the same amount and constitutionally dedicate it fully to transportation needs.
Last Action: referred to Committee on Transportation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0080,FALSE
11sr0080,SR 0080 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution designating October 2011 as Breast Cancer Awareness Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0080,FALSE
11sr0081,SR 0081 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution to amend the Standing Rules of the Senate.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0081,FALSE
11hr0081,HR 0081 of 2011,NA,NA,2011-2012,HR,NA,NA,A resolution to declare May 2011 as Amyotrophic Lateral Sclerosis Awareness Month in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0081,FALSE
11hr0082,HR 0082 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare May 28, 2011, as Chaldean American Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0082,FALSE
11sr0082,SR 0082 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution recognizing October 17-21, 2011, as Turn Up the H.E.A.T. Week in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0082,FALSE
11sr0083,SR 0083 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution to memorialize Congress to adopt legislation expressing the sense that national health care reform should ensure that the health care needs of women in the United States are met.

Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0083,FALSE
11hr0083,HR 0083 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to memorialize Congress and the President to pursue all measures to provide relief from escalating gasoline prices, including increasing domestic oil drilling.

Last Action: referred to Committee on Energy and Technology",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0083,FALSE
11hr0084,HR 0084 of 2011,NA,NA,2011-2012,HR,NA,NA,A resolution to recognize the Children's Trust Fund and the Pam Posthumus Signature Auction Event for their efforts to prevent child abuse and neglect in the state of Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0084,FALSE
11sr0084,SR 0084 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution to express the sense of this legislative body that the state of Michigan should intensify its efforts to reduce the high rates of teen pregnancies.

Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0084,FALSE
11sr0085,SR 0085 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution to memorialize the Congress of the United States to ensure that Fannie Mae and Freddie Mac are regulated in a manner that parallels the regulations governing other financial institutions.

Last Action: PLACED ON ORDER OF RESOLUTIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0085,FALSE
11hr0085,HR 0085 of 2011,NA,NA,2011-2012,HR,NA,NA,A resolution to recognize the Republic of China (Taiwan) on its centenary.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0085,FALSE
11hr0086,HR 0086 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare May 12, 2011, as Nurses Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0086,FALSE
11sr0086,SR 0086 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution to declare October 16-22, 2011, as Credit Union Week in the state of Michigan.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0086,FALSE
11sr0087,SR 0087 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution to recognize October 17, 2011, as Young Marines Day in the state of Michigan.Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED CO-SPONSORS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0087,FALSE
11hr0087,HR 0087 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to urge the Environmental Protection Agency to allow proven bioreactor technologies, which can use liquid wastes to enhance methane generation at active and closed landfills, to move from Research, Development and Demonstration Project status to designation as full-scale permitted operations to support waste-to-energy facilities.

Last Action: referred to Committee on Energy and Technology",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0087,FALSE
11hr0088,HR 0088 of 2011,NA,NA,2011-2012,HR,NA,NA,A resolution to declare May 2011 as Lyme Disease Awareness Month in Michigan.Last Action: adopted,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0088,FALSE
11sr0088,SR 0088 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution of tribute for the Honorable Stevens Thomson Mason.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0088,FALSE
11sr0089,SR 0089 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution proclaiming October 16-22, 2011, as Michigan Forest Products Week.Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0089,FALSE
11hr0089,HR 0089 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to urge the Department of Defense to apply uniform standards for awarding the Purple Heart, to ensure appropriate acknowledgement of our military personnel who sustain traumatic brain injuries.

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0089,FALSE
11hr0090,HR 0090 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare May 12, 2011, as Fibromyalgia Awareness Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0090,FALSE
11sr0090,SR 0090 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution to recognize October 20, 2011, as Hispanic Advocacy Day in the state of Michigan.Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED CO-SPONSORS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0090,FALSE
11sr0091,SR 0091 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution proclaiming November 2011 as Epilepsy Awareness Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0091,FALSE
11hr0091,HR 0091 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare May 15-21, 2011, as Police Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0091,FALSE
11hr0092,HR 0092 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to memorialize the Congress of the United States to include total liquid assets as countable income when determining eligibility for the Food Assistance Program.

Last Action: referred to Committee on Families, Children, and Seniors",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0092,FALSE
11sr0092,SR 0092 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution recognizing November 3, 2011, as Chevrolet's centennial birthday.Last Action: ENTIRE MEMBERSHIP OF THE SENATE AND LIEUTENANT GOVERNOR NAMED CO-SPONSORS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0092,FALSE
11sr0093,SR 0093 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution to memorialize Congress and the U.S. Department of Transportation to approve a grant for a project at the I-275 and Ford Road interchange under the Transportation Investment Generating Economic Recovery Discretionary Grant program.

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0093,FALSE
11hr0093,HR 0093 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare May 25, 2011, as Missing Children's Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0093,FALSE
11hr0094,HR 0094 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare June 4, 2011, as Childhood Cancer Survivors' Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0094,FALSE
11sr0094,SR 0094 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution to memorialize Congress and the United States Department of Labor to halt the implementation of proposed restrictions regarding youth employment on farms.

Last Action: ADOPTED",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0094,FALSE
11sr0095,SR 0095 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution to express support for the continued efforts of the Michigan Attorney General to oppose the implementation of the Patient Protection and Affordable Care Act and its amendments and to memorialize Congress to repeal it.
Last Action:  ROLL CALL # 667 YEAS 20 NAYS 17 EXCUSED 1 NOT VOTING 0",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0095,FALSE
11hr0095,HR 0095 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare June 5-11, 2011, as Rip Current Awareness Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0095,FALSE
11hr0096,HR 0096 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to memorialize Congress to modernize the Toxic Substances Control Act (TSCA).

Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0096,FALSE
11sr0096,SR 0096 of 2011,NA,NA,2011-2012,SR,NA,NA,A resolution to declare November 2011 as Diabetes Awareness Month in the state of Michigan.Last Action: ADOPTED,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0096,FALSE
11sr0097,SR 0097 of 2011,NA,NA,2011-2012,SR,NA,NA,"A resolution to memorialize the Congress of the United States to enact legislation to ensure that amounts credited to the Harbor Maintenance Trust Fund are used solely for the dredging, infrastructure, operation, and maintenance of federally authorized ports, harbors, and waterways.
Last Action: ADOPTED AS SUBSTITUTED S-1",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SR-0097,FALSE
11hr0097,HR 0097 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare October 20, 2011, as Osteoporosis Awareness and Prevention Day in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0097,FALSE
11hr0098,HR 0098 of 2011,NA,NA,2011-2012,HR,NA,NA,"A resolution to declare June 11-19, 2011, as Aquatic Invasive Species Awareness Week in the state of Michigan.Last Action: adopted",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-HR-0098,FALSE
