doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
21sb0759,SB 0759 of 2021,21pa0167,PA 0167 of 2021,2021-2022,SB,Health occupations,health professionals,Health occupations: health professionals; exemption from licensure for individuals who hold an out-of-state license; provide for during epidemic-related staffing shortages. Amends secs. 16101 & 16171 of 1978 PA 368 (MCL 333.16101 & 333.16171).Last Action: ASSIGNED PA 0167'21 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0759,FALSE
21sb0760,SB 0760 of 2021,NA,NA,2021-2022,SB,Health,abortion,"Health: abortion; performing, inducing, or attempting to perform or induce an abortion on a pregnant woman who is seeking the abortion because of race, sex, or a disability; prohibit, and provide penalties. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 14a.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY AND HUMAN SERVICES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0760,FALSE
21sb0761,SB 0761 of 2021,NA,NA,2021-2022,SB,Animals,dogs,Animals: dogs; violations of animal care; exclude sled dogs. Amends sec. 50 of 1931 PA 328 (MCL 750.50).Last Action: REFERRED TO COMMITTEE ON AGRICULTURE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0761,FALSE
21sb0762,SB 0762 of 2021,NA,NA,2021-2022,SB,Animals,dogs,Animals: dogs; licensing exemption for sled dogs; provide for. Amends sec. 2 of 1919 PA 339 (MCL 287.262).Last Action: REFERRED TO COMMITTEE ON AGRICULTURE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0762,FALSE
21sb0763,SB 0763 of 2021,NA,NA,2021-2022,SB,Criminal procedure,defenses,"Criminal procedure: defenses; sexual orientation or gender identity of a victim as a defense to a crime; prohibit. Amends 1927 PA 175 (MCL 760.1 - 777.69) by adding sec. 21d, ch. VIII.Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0763,FALSE
21sb0764,SB 0764 of 2021,21pa0168,PA 0168 of 2021,2021-2022,SB,Individual income tax,income,Individual income tax: income; deduction for certain wagering losses; provide for. Amends sec. 30 of 1967 PA 281 (MCL 206.30).Last Action: ASSIGNED PA 0168'21 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0764,FALSE
21sb0765,SB 0765 of 2021,NA,NA,2021-2022,SB,Vehicles,registration plates,"Vehicles: registration plates; digital printing methods; require, and provide for 8-year expiration date. Amends sec. 224 of 1949 PA 300 (MCL 257.224).Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION AND INFRASTRUCTURE",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0765,FALSE
21sb0766,SB 0766 of 2021,NA,NA,2021-2022,SB,Courts,judges,Courts: judges; probate judgeships; increase in number. Amends sec. 803 of 1961 PA 236 (MCL 600.803).Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0766,FALSE
21sb0767,SB 0767 of 2021,NA,NA,2021-2022,SB,Transportation,railroads,Transportation: railroads; minimum freight train operating crew size; require. Amends 1993 PA 354 (MCL 462.101 - 462.451) by adding sec. 352.Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION AND INFRASTRUCTURE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0767,FALSE
21sb0768,SB 0768 of 2021,NA,NA,2021-2022,SB,Individual income tax,rate,"Individual income tax: rate; modification of retirement or pension benefits deduction, reduction of individual income tax rate and child tax credit; provide for. Amends secs. 30 & 51 of 1967 PA 281 (MCL 206.30 & 206.51) & adds sec. 277.Last Action: POSTPONED FOR THE DAY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0768,FALSE
21sb0769,SB 0769 of 2021,21pa0137,PA 137 of 2021,2021-2022,SB,Economic development,other,"Economic development: other; strategic outreach and attraction reserve fund; create. Amends sec. 2 of 2000 PA 489 (MCL 12.252) & adds sec. 4.  TIE BAR WITH: HB 5351'21, HB 5603'21, HB 4082'21, SB 0771'21Last Action: ASSIGNED PA 0137'21 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0769,FALSE
21sb0770,SB 0770 of 2021,NA,NA,2021-2022,SB,Economic development,Michigan strategic fund,Economic development: Michigan strategic fund; Michigan strategic site readiness program; create. Amends sec. 9 of 1984 PA 270 (MCL 125.2009)  & adds sec. 88t.  TIE BAR WITH: HB 4082'21Last Action: referred to Committee on Government Operations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0770,FALSE
21sb0771,SB 0771 of 2021,21pa0136,PA 136 of 2021,2021-2022,SB,Appropriations,Michigan strategic fund,"Appropriations: Michigan strategic fund; critical industry fund; create. Amends sec. 9 of 1984 PA 270 (MCL 126.2009) & adds sec. 88s.  TIE BAR WITH: HB 5351'21, HB 5603'21, HB 4082'21, SB 0769'21Last Action: ASSIGNED PA 0136'21 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0771,FALSE
21sb0772,SB 0772 of 2021,NA,NA,2021-2022,SB,Environmental protection,air pollution,"Environmental protection: air pollution; air quality index reporting and forecasting program; revise standards, and restrict emissions during thermal inversions. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding sec. 5543.Last Action: REFERRED TO COMMITTEE ON ENVIRONMENTAL QUALITY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0772,FALSE
21sb0773,SB 0773 of 2021,NA,NA,2021-2022,SB,Environmental protection,air pollution,Environmental protection: air pollution; reduction of air emissions during certain months; require. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding sec. 5506a.  TIE BAR WITH: SB 0772'21Last Action: REFERRED TO COMMITTEE ON ENVIRONMENTAL QUALITY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0773,FALSE
21sb0774,SB 0774 of 2021,NA,NA,2021-2022,SB,Criminal procedure,sentencing guidelines,"Criminal procedure: sentencing guidelines; sentencing guidelines for crime of performing an abortion with knowledge that the abortion is being requested because the unborn child has a disability or because of the unborn child's race or sex; enact. Amends sec. 16a, ch. XVII of 1927 PA 175 (MCL 777.16a).  TIE BAR WITH: SB 0760'21Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY AND HUMAN SERVICES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0774,FALSE
21sb0775,SB 0775 of 2021,NA,NA,2021-2022,SB,Retirement,state employees,Retirement: state employees; annual retirement allowance increase; eliminate cap. Amends sec. 20g of 1943 PA 240 (MCL 38.20g).Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0775,FALSE
21sb0776,SB 0776 of 2021,NA,NA,2021-2022,SB,Education,school districts,Education: school districts; policy and procedures regarding closure of a school building; require. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1258.Last Action: REFERRED TO COMMITTEE ON EDUCATION AND CAREER READINESS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0776,FALSE
21sb0777,SB 0777 of 2021,NA,NA,2021-2022,SB,Education,public school academies,Education: public school academies; enrollment requirements for strict discipline academies; modify. Amends sec. 1311g of 1976 PA 451 (MCL 380.1311g).Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE (S-1),https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0777,FALSE
21sb0778,SB 0778 of 2021,NA,NA,2021-2022,SB,Education,public school academies,Education: public school academies; certain technical changes to the revised school code related to strict discipline academies; provide for. Amends sec. 1311d of 1976 PA 451 (MCL 380.1311d).Last Action: REFERRED TO COMMITTEE OF THE WHOLE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0778,FALSE
21sb0779,SB 0779 of 2021,NA,NA,2021-2022,SB,Local government,other,Local government: other; local financial stability and choice act; repeal. Repeals 2012 PA 436 (MCL 141.1541 - 141.1575).Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0779,FALSE
21sb0780,SB 0780 of 2021,NA,NA,2021-2022,SB,Local government,financing,Local government: financing; local government fiscal early warning system act; create. Creates new act.Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0780,FALSE
21sb0781,SB 0781 of 2021,NA,NA,2021-2022,SB,Crimes,penalties,Crimes: penalties; penalties for assaulting a public health official; provide for. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 81g.Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0781,FALSE
21sb0782,SB 0782 of 2021,NA,NA,2021-2022,SB,Criminal procedure,sentencing guidelines,"Criminal procedure: sentencing guidelines; sentencing guidelines for penalties for assaulting a public health official; create. Amends sec. 16d, ch. XVII of 1927 PA 175 (MCL 777.16d).  TIE BAR WITH: SB 0781'21Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0782,FALSE
21sb0783,SB 0783 of 2021,NA,NA,2021-2022,SB,Individual income tax,property tax credit,"Individual income tax: property tax credit; replacement of disabled veterans property tax exemption with a property tax credit for disabled veterans; provide for. Amends secs. 516, 520 & 522 of 1967 PA 281 (MCL 206.516 et seq.) & adds secs. 505 & 521.  TIE BAR WITH: SB 1084'22Last Action: LAID OVER ONE DAY UNDER THE RULES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0783,FALSE
21sb0784,SB 0784 of 2021,22pa0103,PA 103 of 2022,2021-2022,SB,Property tax,exemptions,Property tax: exemptions; disabled veteran exemption; replace with process to apply for an income tax credit. Amends sec. 7b of 1893 PA 206 (MCL 211.7b).Last Action: ASSIGNED PA 0103'22,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0784,FALSE
21sb0785,SB 0785 of 2021,NA,NA,2021-2022,SB,Weapons,ammunition,"Weapons: ammunition; sale, production, or possession of high-capacity magazines; prohibit. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 224g.Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0785,FALSE
21sb0786,SB 0786 of 2021,NA,NA,2021-2022,SB,Criminal procedure,sentencing guidelines,"Criminal procedure: sentencing guidelines; sentencing guidelines; update. Amends sec. 16m, ch. XVII of 1927 PA 175 (MCL 777.16m).  TIE BAR WITH: SB 0785'21Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0786,FALSE
21sb0787,SB 0787 of 2021,NA,NA,2021-2022,SB,Labor,working conditions,Labor: working conditions; breaks for employees with nursing children; require employers to provide. Creates new act.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY AND HUMAN SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0787,FALSE
21sb0788,SB 0788 of 2021,NA,NA,2021-2022,SB,Campaign finance,contributions and expenditures,"Campaign finance: contributions and expenditures; funds donated to a candidate for recall efforts; require candidate to establish a separate account used for recall purposes. Amends secs. 3, 11, 12, 21 & 24 of 1976 PA 388 (MCL 169.203 et seq.) & adds sec. 21b.Last Action: referred to Committee on Elections and Ethics",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0788,FALSE
21sb0789,SB 0789 of 2021,NA,NA,2021-2022,SB,Education,safety,Education: safety; reporting of certain actual or implied threats; require of school personnel. Amends sec. 1308 of 1976 PA 451 (MCL 380.1308) & adds sec. 1308c.Last Action: REFERRED TO COMMITTEE ON EDUCATION AND CAREER READINESS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0789,FALSE
21sb0790,SB 0790 of 2021,NA,NA,2021-2022,SB,Individual income tax,credit,Individual income tax: credit; eligibility for earned income tax credit; expand. Amends sec. 272 of 1967 PA 281 (MCL 206.272).Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0790,FALSE
21sb0791,SB 0791 of 2021,NA,NA,2021-2022,SB,Employment security,benefits,Employment security: benefits; waiver of work search requirements; allow for extension if layoff is due to a parts shortage. Amends sec. 28 of 1936 (Ex Sess) PA 1 (MCL 421.28). Last Action: referred to second reading,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0791,FALSE
21sb0792,SB 0792 of 2021,NA,NA,2021-2022,SB,Civil rights,open meetings,Civil rights: open meetings; circumstances permitting electronic attendance of members at meetings of public bodies; modify. Amends sec. 3a of 1976 PA 267 (MCL 15.263a).Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0792,FALSE
21sb0793,SB 0793 of 2021,NA,NA,2021-2022,SB,Elections,offenses,Elections: offenses; penalties for assaulting an election official; provide for. Amends 1954 PA 116 (MCL 168.1 - 168.992) by adding sec. 931c.Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0793,FALSE
21sb0794,SB 0794 of 2021,NA,NA,2021-2022,SB,Criminal procedure,sentencing guidelines,"Criminal procedure: sentencing guidelines; sentencing guidelines for certain Michigan election law violations involving assaulting an election official; provide for. Amends sec. 11d, ch. XVII of 1927 PA 175 (MCL 777.11d).  TIE BAR WITH: SB 0793'21Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0794,FALSE
21sb0795,SB 0795 of 2021,NA,NA,2021-2022,SB,Aeronautics,unmanned aircraft systems,Aeronautics: unmanned aircraft systems; advanced air mobility (AAM) task force; establish. Amends 1945 PA 327 (MCL 259.1 - 259.208) by adding sec. 207.Last Action: referred to Committee on Transportation,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0795,FALSE
21sb0796,SB 0796 of 2021,NA,NA,2021-2022,SB,Aeronautics,other,Aeronautics: other; regulation of air mobility; establish. Amends 1945 PA 327 (MCL 259.1 - 259.208) by adding sec. 206a. Last Action: referred to Committee on Transportation,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-SB-0796,FALSE
21hb4001,HB 4001 of 2021,NA,NA,2021-2022,HB,Legislature,legislators,"Legislature: legislators; voting on bills when a conflict of interest exists; prohibit. Amends 1968 PA 318 (MCL 15.301 - 15.310) by adding sec. 8a.  TIE BAR WITH: HB 4682'21, HB 4683'21Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4001,FALSE
21hb4002,HB 4002 of 2021,NA,NA,2021-2022,HB,Individual income tax,retirement or pension benefits,Individual income tax: retirement or pension benefits; 3-tier limitations and restrictions on deduction for retirement or pension benefits based on taxpayer's age; eliminate. Amends sec. 30 of 1967 PA 281 (MCL 206.30).Last Action: bill electronically reproduced 01/13/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4002,FALSE
21hb4003,HB 4003 of 2021,NA,NA,2021-2022,HB,Weapons,licensing,Weapons: licensing; penalty for failure to comply with certain licensing requirements; modify. Amends sec. 227 of 1931 PA 328 (MCL 750.227).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4003,FALSE
21hb4004,HB 4004 of 2021,NA,NA,2021-2022,HB,Financial institutions,small loan companies,"Financial institutions: small loan companies; licensed providers of deferred presentment service transactions to make certain small loans; allow. Amends title & secs. 2, 11, 13, 15, 17, 19, 22, 31, 32, 33, 34, 35, 36, 45, 48 & 53 of 2005 PA 244 (MCL 487.2122 et seq.) & adds secs. 24, 31a & 32a.Last Action: bill electronically reproduced 01/26/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4004,FALSE
21hb4005,HB 4005 of 2021,NA,NA,2021-2022,HB,Gaming,horse racing,"Gaming: horse racing; pari-mutuel wagering on horse races run in the past; allow, and modify certain licensing procedures. Amends secs. 2, 12, 14, 17, 19, 20, 20a & 22 of 1995 PA 279 (MCL 431.302 et seq.) & repeals sec. 19b of 1995 PA 279 (MCL 431.319b).Last Action: bill electronically reproduced 01/26/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4005,FALSE
21hb4006,HB 4006 of 2021,NA,NA,2021-2022,HB,Weapons,concealed,"Weapons: concealed; pistol-free zones; exempt elected officials, and extend for 1 year after tenure. Amends secs. 1, 5b & 5o of 1927 PA 372 (MCL 28.421 et seq.).Last Action: bill electronically reproduced 01/26/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4006,FALSE
21hb4007,HB 4007 of 2021,NA,NA,2021-2022,HB,Crimes,public office and officers,"Crimes: public office and officers; assault against a first responder during a riot; prohibit, and provide penalties. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 528b.Last Action: bill electronically reproduced 01/26/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4007,FALSE
21hb4008,HB 4008 of 2021,NA,NA,2021-2022,HB,Health,immunizations,Health: immunizations; exemptions for vaccines related to a health pandemic; provide for. Amends sec. 5113 of 1978 PA 368 (MCL 333.5113).Last Action: bill electronically reproduced 01/26/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4008,FALSE
21hb4009,HB 4009 of 2021,NA,NA,2021-2022,HB,Criminal procedure,sentencing guidelines,"Criminal procedure: sentencing guidelines; sentencing guidelines for assault against a first responder during a riot; create. Amends sec. 16y, ch. XVII of 1927 PA 175 (MCL 777.16y).  TIE BAR WITH: HB 4007'21Last Action: bill electronically reproduced 01/26/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4009,FALSE
21hb4010,HB 4010 of 2021,NA,NA,2021-2022,HB,Weapons,concealed,Weapons: concealed; penalties for open-carry of a concealed pistol in prohibited areas; modify. Amends sec. 5o of 1927 PA 372 (MCL 28.425o).Last Action: bill electronically reproduced 01/26/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4010,FALSE
21hb4011,HB 4011 of 2021,NA,NA,2021-2022,HB,Weapons,concealed,"Weapons: concealed; sentencing guidelines; update. Amends sec. 11b, ch. XVII of 1927 PA 175 (MCL 777.11b).  TIE BAR WITH: HB 4010'21Last Action: bill electronically reproduced 01/26/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4011,FALSE
21hb4012,HB 4012 of 2021,NA,NA,2021-2022,HB,Weapons,licensing,"Weapons: licensing; carrying of concealed pistols by certain pistol instructors in no-carry zones; allow. Amends secs. 1, 5b & 5o of 1927 PA 372 (MCL 28.421 et seq.).Last Action: bill electronically reproduced 01/26/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4012,FALSE
21hb4013,HB 4013 of 2021,NA,NA,2021-2022,HB,Weapons,concealed,Weapons: concealed; issuance of a temporary concealed pistol license during a declared emergency; allow. Amends secs. 5a & 5b of 1927 PA 372 (MCL 28.425a & 28.425b).Last Action: bill electronically reproduced 01/26/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4013,FALSE
21hb4014,HB 4014 of 2021,NA,NA,2021-2022,HB,Traffic control,speed restrictions,Traffic control: speed restrictions; procedure for establishing speed limits; modify. Amends sec. 628 of 1949 PA 300 (MCL 257.628).Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION AND INFRASTRUCTURE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4014,FALSE
21hb4015,HB 4015 of 2021,21pa0046,PA 46 of 2021,2021-2022,HB,Consumer protection,marketing and advertising,Consumer protection: marketing and advertising; disclosure from third-party websites conducting state business; require. Amends sec. 3 of 1976 PA 331 (MCL 445.903) & adds sec. 3m.Last Action: assigned PA 46'21,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4015,FALSE
21hb4016,HB 4016 of 2021,NA,NA,2021-2022,HB,Traffic control,violations,Traffic control: violations; eligibility for basic driver improvement course; modify. Amends sec. 320d of 1949 PA 300 (MCL 257.320d).Last Action: bill electronically reproduced 01/26/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4016,FALSE
21hb4017,HB 4017 of 2021,NA,NA,2021-2022,HB,Local government,financing,Local government: financing; appropriating money to observe a sesquicentennial or bicentennial celebration; provide for. Amends title & sec. 1 of 1905 PA 110 (MCL 123.851).Last Action: bill electronically reproduced 01/26/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4017,FALSE
21hb4018,HB 4018 of 2021,NA,NA,2021-2022,HB,Appropriations,zero budget,Appropriations: zero budget; supplemental appropriations; provide for fiscal year 2019-2020. Creates appropriation act.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4018,FALSE
21hb4019,HB 4019 of 2021,21pa0010,PA 10 of 2021,2021-2022,HB,Appropriations,zero budget,Appropriations: zero budget; multidepartment supplemental appropriations; provide for fiscal year 2020-2021. Creates appropriation act.Last Action: assigned PA 10'21 with immediate effect,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4019,FALSE
21hb4020,HB 4020 of 2021,NA,NA,2021-2022,HB,Appropriations,zero budget,Appropriations: zero budget; multidepartment supplemental appropriations; provide for fiscal year 2020-2021. Creates appropriation act.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4020,FALSE
21hb4021,HB 4021 of 2021,NA,NA,2021-2022,HB,Appropriations,zero budget,Appropriations: zero budget; multidepartment supplemental appropriations; provide for fiscal year 2020-2021. Creates appropriation act.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4021,FALSE
21hb4022,HB 4022 of 2021,NA,NA,2021-2022,HB,Public employees and officers,state,"Public employees and officers: state; list of employees, position title, classified or nonclassified civil service distinction, and salary for each state department; require monthly internet posting. Amends sec. 1 of 2016 PA 370 (MCL 15.451).Last Action: REFERRED TO COMMITTEE OF THE WHOLE",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4022,FALSE
21hb4023,HB 4023 of 2021,NA,NA,2021-2022,HB,Weapons,other,Weapons: other; gun-free zones; expand to include all buildings owned or leased by this state. Amends sec. 234d of 1931 PA 328 (MCL 750.234d).  TIE BAR WITH: HB 4024'21Last Action: bill electronically reproduced 01/26/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4023,FALSE
21hb4024,HB 4024 of 2021,NA,NA,2021-2022,HB,Weapons,concealed,Weapons: concealed; weapon-free zones; include all buildings owned or leased by this state. Amends sec. 5o of 1927 PA 372 (MCL 28.425o).  TIE BAR WITH: HB 4023'21Last Action: bill electronically reproduced 01/26/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4024,FALSE
21hb4025,HB 4025 of 2021,NA,NA,2021-2022,HB,Environmental protection,cleanups,Environmental protection: cleanups; provision related to environmental remediation; eliminate limitation periods. Amends secs. 20138 & 20140 of 1994 PA 451 (MCL 324.20138 & 324.20140).Last Action: bill electronically reproduced 01/27/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4025,FALSE
21hb4026,HB 4026 of 2021,21pa0096,PA 96 of 2021,2021-2022,HB,Vehicles,registration,"Vehicles: registration; issuance of 2-year recreation passport; provide for under certain circumstances. Amends sec. 805 of 1949 PA 300 (MCL 257.805).  TIE BAR WITH: HB 4117'21, SB 0220'21Last Action: assigned PA 96'21",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4026,FALSE
21hb4027,HB 4027 of 2021,NA,NA,2021-2022,HB,Torts,premises liability,Torts: premises liability; safety of individuals in a designated weapon-free zone; establish liability for. Amends 1846 RS 66 (MCL 554.131 - 554.139) by adding sec. 40.  TIE BAR WITH: HB 4068'21Last Action: bill electronically reproduced 01/27/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4027,FALSE
21hb4028,HB 4028 of 2021,NA,NA,2021-2022,HB,Insurance,health benefits,Insurance: health benefits; insurer requiring physicians to hold certain certifications before paying or reimbursing claims; prohibit unless specifically required for licensure. Amends sec. 2212d of 1956 PA 218 (MCL 500.2212d).Last Action: bill electronically reproduced 01/27/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4028,FALSE
21hb4029,HB 4029 of 2021,NA,NA,2021-2022,HB,Weapons,other,Weapons: other; purchase and possession of stun guns; allow for individuals over age 21. Amends sec. 224a of 1931 PA 328 (MCL 750.224a).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4029,FALSE
21hb4030,HB 4030 of 2021,NA,NA,2021-2022,HB,Weapons,licensing,Weapons: licensing; concealed pistol licensing fee; modify. Amends secs. 5b & 5l of 1927 PA 372 (MCL 28.425b & 28.425l).  TIE BAR WITH: HB 4498'21Last Action: REFERRED TO COMMITTEE OF THE WHOLE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4030,FALSE
21hb4031,HB 4031 of 2021,NA,NA,2021-2022,HB,Labor,health and safety,Labor: health and safety; penalty for failure to report a death; decrease by the maximum allowable amount if the death occurs on a family farm to certain individuals. Amends sec. 35 of 1974 PA 154 (MCL 408.1035).Last Action: re-referred to Committee on Agriculture,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4031,FALSE
21hb4032,HB 4032 of 2021,NA,NA,2021-2022,HB,Education,teachers,Education: teachers; teacher and school administrator performance evaluations; modify rating structure and data on student growth as factor. Amends secs. 1249 & 1249b of 1976 PA 451 (MCL 380.1249 & 380.1249b).Last Action: bill electronically reproduced 01/27/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4032,FALSE
21hb4033,HB 4033 of 2021,NA,NA,2021-2022,HB,Corrections,private facilities,Corrections: private facilities; prohibiting certain conduct relating to a prisoner in a correctional facility; expand to correctional facilities operated by a private contractor. Amends secs. 1a & 3a of 1909 PA 17 (MCL 800.281a & 800.283a).  TIE BAR WITH: HB 4034'21Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4033,FALSE
21hb4034,HB 4034 of 2021,NA,NA,2021-2022,HB,Crimes,trespassing,Crimes: trespassing; trespassing on property of a state correctional facility; expand. Amends sec. 552b of 1931 PA 328 (MCL 750.552b).  TIE BAR WITH: HB 4033'21Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4034,FALSE
